,id,home,away,home_goals,away_goals,tot_goals,goals_over_under,odd_goals_over1,odd_goals_under1,double_chance1,odds_dc1,double_chance2,odds_dc2,double_chance3,odds_dc3,draw_no_bet_team1,odds_dnb1,draw_no_bet_team2,odds_dnb2,asian_handicap1,team_ah1,odds_ah1,asian_handicap2,team_ah2,odds_ah2,goal_line1,type_gl1,odds_gl1,goal_line2,type_gl2,odds_gl2,event_day,media_goals_home,media_victories_home,media_goals_away,media_victories_away,h2h_mean,home_h2h_mean,away_h2h_mean,res_goals_over_under,asian_handicap1_1,asian_handicap1_2,asian_handicap2_1,asian_handicap2_2,diff_goals,classificacao_ah1,classificacao_ah2,ah1_positivo,ah1_negativo,ah1_reembolso,ah1_indefinido,ah1_meio_ganho,ah1_meia_perda,ah2_positivo,ah2_negativo,ah2_reembolso,ah2_indefinido,ah2_meio_ganho,ah2_meia_perda,goal_line1_1,goal_line1_2,goal_line2_1,goal_line2_2,classificacao_gl1,classificacao_gl2,gl1_positivo,gl1_negativo,gl1_reembolso,gl1_indefinido,gl1_meio_ganho,gl1_meia_perda,gl2_positivo,gl2_negativo,gl2_reembolso,gl2_indefinido,gl2_meio_ganho,gl2_meia_perda,res_double_chance1,res_double_chance2,res_double_chance3,res_draw_no_bet1,res_draw_no_bet2,dnb1_ganha,dnb1_perde,dnb1_reembolso,dnb1_indefinido,dnb2_ganha,dnb2_perde,dnb2_reembolso,dnb2_indefinido
270,173698152,11242555,11250077,4.0,4.0,8.0,2.5,1.050,8.500,Man Utd (Boki) or Draw,1.550,Draw or Tottenham (Hyper),1.550,Man Utd (Boki) or Tottenham (Hyper),1.125,1,1.833,2,1.833,,,,,,,,,,,,,20250426,,,,,,,,True,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
271,173698155,11250077,11244532,2.0,1.0,3.0,2.5,1.142,5.000,Tottenham (Hyper) or Draw,1.181,Draw or Roma (Bolec),2.100,Tottenham (Hyper) or Roma (Bolec),1.166,1,1.300,2,3.400,,,,,,,,,,,,,20250426,,,,,,,,True,,,,,1.0,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
272,173698158,11242555,11241759,2.0,0.0,2.0,2.5,1.071,7.500,Man Utd (Boki) or Draw,1.200,Draw or Fenerbahce (Glumac),1.950,Man Utd (Boki) or Fenerbahce (Glumac),1.181,1,1.363,2,3.000,,,,,,,,,,,,,20250426,,,,,,,,False,,,,,2.0,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
273,173698161,11241759,11250077,0.0,0.0,0.0,2.5,1.040,9.000,Fenerbahce (Glumac) or Draw,1.909,Draw or Tottenham (Hyper),1.250,Fenerbahce (Glumac) or Tottenham (Hyper),1.166,1,2.750,2,1.400,"+0.5, +1.0",1,1.800,"-0.5, -1.0",2,1.900,6.0,1.0,1.875,6.0,2.0,1.825,20250426,,,,,,,,False,0.5,1.0,-0.5,-1.0,0.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,6.0,6.0,6.0,6.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
274,173698173,11244532,11242555,1.0,1.0,2.0,2.5,1.222,4.000,Roma (Bolec) or Draw,1.700,Draw or Man Utd (Boki),1.363,Roma (Bolec) or Man Utd (Boki),1.142,1,2.200,2,1.615,"0.0, +0.5",1,1.900,"0.0, -0.5",2,1.800,4.0,1.0,1.825,4.0,2.0,1.875,20250426,,,,,,,,False,0.0,0.5,0.0,-0.5,0.0,meio_ganho,meia_perda,False,False,False,False,True,False,False,False,False,False,False,True,4.0,4.0,4.0,4.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
275,173698182,11244532,11241759,2.0,2.0,4.0,2.5,1.062,8.000,Roma (Bolec) or Draw,1.533,Draw or Fenerbahce (Glumac),1.363,Roma (Bolec) or Fenerbahce (Glumac),1.250,1,2.100,2,1.666,,,,,,,,,,,,,20250426,,,,,,,,True,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
276,173698187,11242555,11250077,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250426,,,,,,,,False,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,indefinido,indefinido,False,False,False,True,False,False,False,True
277,173698190,11250077,11244532,1.0,4.0,5.0,2.5,1.125,5.500,Tottenham (Hyper) or Draw,1.181,Draw or Roma (Bolec),2.100,Tottenham (Hyper) or Roma (Bolec),1.166,1,1.333,2,3.250,,,,,,,,,,,,,20250426,,,,,,,,True,,,,,-3.0,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
278,173698194,11242555,11241759,2.0,4.0,6.0,2.5,1.071,7.500,Man Utd (Boki) or Draw,1.166,Draw or Fenerbahce (Glumac),2.150,Man Utd (Boki) or Fenerbahce (Glumac),1.166,1,1.300,2,3.400,,,,,,,,,,,,,20250426,,,,,,,,True,,,,,-2.0,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
279,173698212,11241835,11248252,1.0,5.0,6.0,2.5,1.050,8.500,Liverpool (Glumac) or Draw,1.909,Draw or Man Utd (Hyper),1.250,Liverpool (Glumac) or Man Utd (Hyper),1.166,1,2.750,2,1.400,"+0.5, +1.0",1,1.800,"-0.5, -1.0",2,1.900,"5.5, 6.0",1.0,1.875,"5.5, 6.0",2.0,1.825,20250426,,,,,,,,True,0.5,1.0,-0.5,-1.0,-4.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,5.5,6.0,5.5,6.0,meio_ganho,meia_perda,False,False,False,False,True,False,False,False,False,False,False,True,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
280,173698219,11244572,11241836,1.0,4.0,5.0,2.5,1.166,4.500,Arsenal (Bolec) or Draw,1.615,Draw or Chelsea (Boki),1.444,Arsenal (Bolec) or Chelsea (Boki),1.142,1,2.000,2,1.727,"0.0, +0.5",1,1.825,"0.0, -0.5",2,1.875,"4.0, 4.5",1.0,1.800,"4.0, 4.5",2.0,1.900,20250426,,,,,,,,True,0.0,0.5,0.0,-0.5,-3.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,4.0,4.5,4.0,4.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
281,173698222,11244572,11241835,0.0,1.0,1.0,2.5,1.125,5.500,Arsenal (Bolec) or Draw,1.444,Draw or Liverpool (Glumac),1.363,Arsenal (Bolec) or Liverpool (Glumac),1.300,1,1.909,2,1.800,0.0,1,1.925,0.0,2,1.775,"4.5, 5.0",1.0,1.825,"4.5, 5.0",2.0,1.875,20250426,,,,,,,,False,0.0,0.0,0.0,0.0,-1.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,4.5,5.0,4.5,5.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
282,173698225,11241836,11248252,2.0,2.0,4.0,2.5,1.062,8.000,Chelsea (Boki) or Draw,1.444,Draw or Man Utd (Hyper),1.500,Chelsea (Boki) or Man Utd (Hyper),1.222,1,1.833,2,1.833,0.0,1,1.825,0.0,2,1.875,5.5,1.0,1.800,5.5,2.0,1.900,20250426,,,,,,,,True,0.0,0.0,0.0,0.0,0.0,reembolso,reembolso,False,False,True,False,False,False,False,False,True,False,False,False,5.5,5.5,5.5,5.5,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
283,173698228,11248252,11244572,3.0,1.0,4.0,2.5,1.125,5.500,Man Utd (Hyper) or Draw,1.181,Draw or Arsenal (Bolec),1.950,Man Utd (Hyper) or Arsenal (Bolec),1.181,1,1.333,2,3.250,"-0.5, -1.0",1,1.850,"+0.5, +1.0",2,1.850,"4.5, 5.0",1.0,1.900,"4.5, 5.0",2.0,1.800,20250426,,,,,,,,True,-0.5,-1.0,0.5,1.0,2.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,4.5,5.0,4.5,5.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
284,173698230,11241836,11241835,4.0,3.0,7.0,2.5,1.111,6.000,Chelsea (Boki) or Draw,1.181,Draw or Liverpool (Glumac),1.950,Chelsea (Boki) or Liverpool (Glumac),1.181,1,1.333,2,3.250,"-0.5, -1.0",1,1.850,"+0.5, +1.0",2,1.850,5.0,1.0,1.900,5.0,2.0,1.800,20250426,,,,,,,,True,-0.5,-1.0,0.5,1.0,1.0,meio_ganho,meia_perda,False,False,False,False,True,False,False,False,False,False,False,True,5.0,5.0,5.0,5.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
285,173698234,11241835,11248252,4.0,3.0,7.0,2.5,1.050,8.500,Liverpool (Glumac) or Draw,1.909,Draw or Man Utd (Hyper),1.250,Liverpool (Glumac) or Man Utd (Hyper),1.166,1,2.750,2,1.400,"+0.5, +1.0",1,1.800,"-0.5, -1.0",2,1.900,"5.5, 6.0",1.0,1.900,"5.5, 6.0",2.0,1.800,20250426,,,,,,,,True,0.5,1.0,-0.5,-1.0,1.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,5.5,6.0,5.5,6.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
286,173698238,11244572,11241836,1.0,1.0,2.0,2.5,1.200,4.333,Arsenal (Bolec) or Draw,1.600,Draw or Chelsea (Boki),1.444,Arsenal (Bolec) or Chelsea (Boki),1.166,1,2.100,2,1.666,"0.0, +0.5",1,1.825,"0.0, -0.5",2,1.875,"4.0, 4.5",1.0,1.850,"4.0, 4.5",2.0,1.850,20250426,,,,,,,,False,0.0,0.5,0.0,-0.5,0.0,meio_ganho,meia_perda,False,False,False,False,True,False,False,False,False,False,False,True,4.0,4.5,4.0,4.5,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
287,173698242,11244572,11241835,4.0,3.0,7.0,2.5,1.166,4.500,Arsenal (Bolec) or Draw,1.363,Draw or Liverpool (Glumac),1.300,Arsenal (Bolec) or Liverpool (Glumac),1.444,1,1.909,2,1.800,0.0,1,1.925,0.0,2,1.775,4.5,1.0,1.800,4.5,2.0,1.900,20250426,,,,,,,,True,0.0,0.0,0.0,0.0,1.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,4.5,4.5,4.5,4.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
288,173698245,11241836,11248252,5.0,0.0,5.0,2.5,1.062,8.000,Chelsea (Boki) or Draw,1.444,Draw or Man Utd (Hyper),1.550,Chelsea (Boki) or Man Utd (Hyper),1.166,1,1.833,2,1.833,0.0,1,1.825,0.0,2,1.875,5.5,1.0,1.850,5.5,2.0,1.850,20250426,,,,,,,,True,0.0,0.0,0.0,0.0,5.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,5.5,5.5,5.5,5.5,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
289,173698254,11241836,11241835,2.0,4.0,6.0,2.5,1.083,7.000,Chelsea (Boki) or Draw,1.222,Draw or Liverpool (Glumac),1.909,Chelsea (Boki) or Liverpool (Glumac),1.181,1,1.400,2,2.750,"-0.5, -1.0",1,1.900,"+0.5, +1.0",2,1.800,"5.0, 5.5",1.0,1.850,"5.0, 5.5",2.0,1.850,20250426,,,,,,,,True,-0.5,-1.0,0.5,1.0,-2.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,5.0,5.5,5.0,5.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
290,173698250,11248252,11244572,2.0,1.0,3.0,2.5,1.142,5.000,Man Utd (Hyper) or Draw,1.200,Draw or Arsenal (Bolec),2.000,Man Utd (Hyper) or Arsenal (Bolec),1.166,1,1.363,2,3.000,"-0.5, -1.0",1,1.850,"+0.5, +1.0",2,1.850,4.5,1.0,1.825,4.5,2.0,1.875,20250426,,,,,,,,True,-0.5,-1.0,0.5,1.0,1.0,meio_ganho,meia_perda,False,False,False,False,True,False,False,False,False,False,False,True,4.5,4.5,4.5,4.5,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
291,173698258,11241835,11248252,0.0,1.0,1.0,2.5,1.040,9.000,Liverpool (Glumac) or Draw,1.833,Draw or Man Utd (Hyper),1.285,Liverpool (Glumac) or Man Utd (Hyper),1.166,1,2.625,2,1.444,+0.5,1,1.900,-0.5,2,1.800,6.0,1.0,1.900,6.0,2.0,1.800,20250426,,,,,,,,False,0.5,0.5,-0.5,-0.5,-1.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,6.0,6.0,6.0,6.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
292,173698269,11244572,11241836,1.0,0.0,1.0,2.5,1.200,4.333,Arsenal (Bolec) or Draw,1.700,Draw or Chelsea (Boki),1.363,Arsenal (Bolec) or Chelsea (Boki),1.166,1,2.200,2,1.615,"0.0, +0.5",1,1.900,"0.0, -0.5",2,1.800,"4.0, 4.5",1.0,1.850,"4.0, 4.5",2.0,1.850,20250426,,,,,,,,False,0.0,0.5,0.0,-0.5,1.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,4.0,4.5,4.0,4.5,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
293,173698281,11244572,11241835,2.0,4.0,6.0,2.5,1.166,4.500,Arsenal (Bolec) or Draw,1.300,Draw or Liverpool (Glumac),1.300,Arsenal (Bolec) or Liverpool (Glumac),1.500,1,1.833,2,1.833,,,,,,,,,,,,,20250426,,,,,,,,True,,,,,-2.0,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
294,173698286,11241836,11248252,2.0,2.0,4.0,2.5,1.062,8.000,Chelsea (Boki) or Draw,1.444,Draw or Man Utd (Hyper),1.571,Chelsea (Boki) or Man Utd (Hyper),1.166,1,1.666,2,2.100,,,,,,,,,,,,,20250426,,,,,,,,True,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
295,173698291,11248252,11244572,2.0,2.0,4.0,2.5,1.142,5.000,Man Utd (Hyper) or Draw,1.200,Draw or Arsenal (Bolec),2.000,Man Utd (Hyper) or Arsenal (Bolec),1.166,1,1.363,2,3.000,,,,,,,,,,,,,20250426,,,,,,,,True,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
296,173698297,11241836,11241835,1.0,2.0,3.0,2.5,1.083,7.000,Chelsea (Boki) or Draw,1.200,Draw or Liverpool (Glumac),1.950,Chelsea (Boki) or Liverpool (Glumac),1.181,1,1.333,2,3.250,,,,,,,,,,,,,20250426,,,,,,,,True,,,,,-1.0,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
297,173684089,11275693,11275694,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250426,,,,,,,,False,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,indefinido,indefinido,False,False,False,True,False,False,False,True
298,173684093,11275691,11275692,3.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250426,,,,,,,,False,,,,,1.0,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,indefinido,indefinido,False,False,False,True,False,False,False,True
299,173684096,11275692,11275693,2.0,4.0,6.0,2.5,1.083,7.000,Spain (v1nniePuh) or Draw,1.571,Draw or Italy (Serenity),1.444,Spain (v1nniePuh) or Italy (Serenity),1.166,1,2.000,2,1.727,,,,,,,,,,,,,20250426,,,,,,,,True,,,,,-2.0,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
300,173684102,11275694,11275695,1.0,2.0,3.0,2.5,1.166,4.500,France (goldfer) or Draw,1.333,Draw or Germany (Samurai),1.700,France (goldfer) or Germany (Samurai),1.181,1,1.571,2,2.250,,,,,,,,,,,,,20250426,,,,,,,,True,,,,,-1.0,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
301,173684116,11275695,11275692,4.0,2.0,6.0,2.5,1.083,7.000,Germany (Samurai) or Draw,1.333,Draw or Spain (v1nniePuh),1.700,Germany (Samurai) or Spain (v1nniePuh),1.166,1,1.533,2,2.375,-0.5,1,1.925,+0.5,2,1.775,"5.0, 5.5",1.0,1.900,"5.0, 5.5",2.0,1.800,20250426,,,,,,,,True,-0.5,-0.5,0.5,0.5,2.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,5.0,5.5,5.0,5.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
302,173684123,11275693,11275691,0.0,1.0,1.0,2.5,1.166,4.500,Italy (Serenity) or Draw,1.250,Draw or Argentina (maksdh),1.909,Italy (Serenity) or Argentina (maksdh),1.166,1,1.400,2,2.750,-0.5,1,1.775,+0.5,2,1.925,"4.0, 4.5",1.0,1.800,"4.0, 4.5",2.0,1.900,20250426,,,,,,,,False,-0.5,-0.5,0.5,0.5,-1.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,4.0,4.5,4.0,4.5,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
303,173684126,11275691,11275695,2.0,2.0,4.0,2.5,1.200,4.333,Argentina (maksdh) or Draw,2.100,Draw or Germany (Samurai),1.181,Argentina (maksdh) or Germany (Samurai),1.181,1,3.400,2,1.300,"+0.5, +1.0",1,1.900,"-0.5, -1.0",2,1.800,"4.0, 4.5",1.0,1.900,"4.0, 4.5",2.0,1.800,20250426,,,,,,,,True,0.5,1.0,-0.5,-1.0,0.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,4.0,4.5,4.0,4.5,meia_perda,meio_ganho,False,False,False,False,False,True,False,False,False,False,True,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
304,173684129,11275692,11275694,1.0,1.0,2.0,2.5,1.083,7.000,Spain (v1nniePuh) or Draw,1.833,Draw or France (goldfer),1.300,Spain (v1nniePuh) or France (goldfer),1.125,1,2.500,2,1.500,+0.5,1,1.900,-0.5,2,1.800,5.0,1.0,1.825,5.0,2.0,1.875,20250426,,,,,,,,False,0.5,0.5,-0.5,-0.5,0.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,5.0,5.0,5.0,5.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
305,173684131,11275694,11275691,3.0,0.0,3.0,2.5,1.142,5.000,France (goldfer) or Draw,1.166,Draw or Argentina (maksdh),2.400,France (goldfer) or Argentina (maksdh),1.111,1,1.250,2,3.750,"-1.0, -1.5",1,1.925,"+1.0, +1.5",2,1.775,4.5,1.0,1.850,4.5,2.0,1.850,20250426,,,,,,,,True,-1.0,-1.5,1.0,1.5,3.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,4.5,4.5,4.5,4.5,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
306,173684134,11275695,11275693,4.0,0.0,4.0,2.5,1.200,4.333,Germany (Samurai) or Draw,1.444,Draw or Italy (Serenity),1.533,Germany (Samurai) or Italy (Serenity),1.200,1,1.800,2,1.909,0.0,1,1.800,0.0,2,1.900,"4.0, 4.5",1.0,1.900,"4.0, 4.5",2.0,1.800,20250426,,,,,,,,True,0.0,0.0,0.0,0.0,4.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,4.0,4.5,4.0,4.5,meia_perda,meio_ganho,False,False,False,False,False,True,False,False,False,False,True,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
307,173684136,11275694,11275693,2.0,2.0,4.0,2.5,1.200,4.333,France (goldfer) or Draw,1.400,Draw or Italy (Serenity),1.571,France (goldfer) or Italy (Serenity),1.222,1,1.666,2,2.100,"0.0, -0.5",1,1.900,"0.0, +0.5",2,1.800,"4.0, 4.5",1.0,1.875,"4.0, 4.5",2.0,1.825,20250426,,,,,,,,True,0.0,-0.5,0.0,0.5,0.0,meia_perda,meio_ganho,False,False,False,False,False,True,False,False,False,False,True,False,4.0,4.5,4.0,4.5,meia_perda,meio_ganho,False,False,False,False,False,True,False,False,False,False,True,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
308,173684141,11275692,11275691,5.0,0.0,5.0,2.5,1.125,5.500,Spain (v1nniePuh) or Draw,1.285,Draw or Argentina (maksdh),1.909,Spain (v1nniePuh) or Argentina (maksdh),1.166,1,1.444,2,2.625,-0.5,1,1.775,+0.5,2,1.925,"4.5, 5.0",1.0,1.875,"4.5, 5.0",2.0,1.825,20250426,,,,,,,,True,-0.5,-0.5,0.5,0.5,5.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,4.5,5.0,4.5,5.0,meio_ganho,meia_perda,False,False,False,False,True,False,False,False,False,False,False,True,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
309,173684143,11275693,11275692,0.0,5.0,5.0,2.5,1.125,5.500,Italy (Serenity) or Draw,1.444,Draw or Spain (v1nniePuh),1.571,Italy (Serenity) or Spain (v1nniePuh),1.181,1,1.727,2,2.000,"0.0, -0.5",1,1.925,"0.0, +0.5",2,1.775,"4.5, 5.0",1.0,1.900,"4.5, 5.0",2.0,1.800,20250426,,,,,,,,True,0.0,-0.5,0.0,0.5,-5.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,4.5,5.0,4.5,5.0,meio_ganho,meia_perda,False,False,False,False,True,False,False,False,False,False,False,True,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
310,173684146,11275695,11275694,3.0,1.0,4.0,2.5,1.166,4.500,Germany (Samurai) or Draw,1.700,Draw or France (goldfer),1.333,Germany (Samurai) or France (goldfer),1.181,1,2.250,2,1.571,"0.0, +0.5",1,1.925,"0.0, -0.5",2,1.775,"4.0, 4.5",1.0,1.825,"4.0, 4.5",2.0,1.875,20250426,,,,,,,,True,0.0,0.5,0.0,-0.5,2.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,4.0,4.5,4.0,4.5,meia_perda,meio_ganho,False,False,False,False,False,True,False,False,False,False,True,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
311,173684151,11275691,11275693,1.0,4.0,5.0,2.5,1.250,3.750,Argentina (maksdh) or Draw,1.909,Draw or Italy (Serenity),1.222,Argentina (maksdh) or Italy (Serenity),1.181,1,2.750,2,1.400,"+0.5, +1.0",1,1.775,"-0.5, -1.0",2,1.925,4.0,1.0,1.850,4.0,2.0,1.850,20250426,,,,,,,,True,0.5,1.0,-0.5,-1.0,-3.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,4.0,4.0,4.0,4.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
312,173684149,11275692,11275695,1.0,1.0,2.0,2.5,1.125,5.500,Spain (v1nniePuh) or Draw,1.700,Draw or Germany (Samurai),1.333,Spain (v1nniePuh) or Germany (Samurai),1.166,1,2.250,2,1.571,"0.0, +0.5",1,1.925,"0.0, -0.5",2,1.775,"4.5, 5.0",1.0,1.850,"4.5, 5.0",2.0,1.850,20250426,,,,,,,,False,0.0,0.5,0.0,-0.5,0.0,meio_ganho,meia_perda,False,False,False,False,True,False,False,False,False,False,False,True,4.5,5.0,4.5,5.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
313,173684155,11275695,11275691,4.0,0.0,4.0,2.5,1.200,4.333,Germany (Samurai) or Draw,1.181,Draw or Argentina (maksdh),2.100,Germany (Samurai) or Argentina (maksdh),1.166,1,1.333,2,3.250,"-0.5, -1.0",1,1.800,"+0.5, +1.0",2,1.900,"4.0, 4.5",1.0,1.850,"4.0, 4.5",2.0,1.850,20250426,,,,,,,,True,-0.5,-1.0,0.5,1.0,4.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,4.0,4.5,4.0,4.5,meia_perda,meio_ganho,False,False,False,False,False,True,False,False,False,False,True,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
314,173684165,11275694,11275692,1.0,1.0,2.0,2.5,1.083,7.000,France (goldfer) or Draw,1.285,Draw or Spain (v1nniePuh),1.909,France (goldfer) or Spain (v1nniePuh),1.125,1,1.500,2,2.500,-0.5,1,1.800,+0.5,2,1.900,5.0,1.0,1.825,5.0,2.0,1.875,20250426,,,,,,,,False,-0.5,-0.5,0.5,0.5,0.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,5.0,5.0,5.0,5.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
